CMDLINE c:\programdata\anaconda3\python.exe mem_test.py
MEM 109.125000 1554481917.1057
MEM 109.222656 1554481917.2057
MEM 109.230469 1554481917.3058
MEM 109.238281 1554481917.4058
MEM 109.242188 1554481917.5058
MEM 109.304688 1554481917.6058
MEM 109.304688 1554481917.7059
MEM 109.304688 1554481917.8059
MEM 109.304688 1554481917.9059
MEM 109.304688 1554481918.0059
MEM 109.304688 1554481918.1060
MEM 109.375000 1554481918.2060
MEM 109.375000 1554481918.3060
MEM 109.390625 1554481918.4060
MEM 109.390625 1554481918.5060
MEM 109.390625 1554481918.6061
MEM 109.390625 1554481918.7061
MEM 109.390625 1554481918.8061
MEM 109.390625 1554481918.9061
MEM 109.390625 1554481919.0062
MEM 109.390625 1554481919.1062
MEM 109.453125 1554481919.2062
MEM 109.457031 1554481919.3062
MEM 109.457031 1554481919.4062
MEM 109.457031 1554481919.5063
MEM 109.457031 1554481919.6063
MEM 109.457031 1554481919.7063
MEM 109.457031 1554481919.8063
MEM 109.457031 1554481919.9064
MEM 109.468750 1554481920.0064
MEM 109.468750 1554481920.1064
MEM 109.476562 1554481920.2064
MEM 109.488281 1554481920.3064
MEM 109.488281 1554481920.4065
MEM 109.488281 1554481920.5065
MEM 109.488281 1554481920.6065
MEM 109.488281 1554481920.7065
MEM 109.488281 1554481920.8066
MEM 109.488281 1554481920.9066
MEM 109.488281 1554481921.0066
MEM 109.488281 1554481921.1066
MEM 109.488281 1554481921.2067
MEM 109.488281 1554481921.3067
MEM 109.488281 1554481921.4067
MEM 109.496094 1554481921.5067
MEM 109.500000 1554481921.6067
MEM 109.507812 1554481921.7068
MEM 109.507812 1554481921.8068
MEM 109.507812 1554481921.9068
MEM 109.507812 1554481922.0068
MEM 109.511719 1554481922.1069
MEM 109.511719 1554481922.2069
MEM 109.511719 1554481922.3069
MEM 109.511719 1554481922.4069
MEM 109.515625 1554481922.5069
MEM 109.515625 1554481922.6070
MEM 109.519531 1554481922.7070
MEM 109.582031 1554481922.8070
MEM 109.582031 1554481922.9070
MEM 109.582031 1554481923.0070
MEM 109.582031 1554481923.1071
MEM 109.582031 1554481923.2071
MEM 109.582031 1554481923.3071
MEM 109.582031 1554481923.4071
MEM 109.582031 1554481923.5072
MEM 109.582031 1554481923.6072
MEM 109.585938 1554481923.7072
MEM 109.585938 1554481923.8072
MEM 109.585938 1554481923.9073
MEM 109.585938 1554481924.0073
MEM 109.585938 1554481924.1073
MEM 109.585938 1554481924.2073
MEM 109.585938 1554481924.3073
MEM 109.585938 1554481924.4074
MEM 109.585938 1554481924.5074
MEM 109.585938 1554481924.6074
MEM 109.585938 1554481924.7074
MEM 109.585938 1554481924.8075
MEM 109.585938 1554481924.9075
MEM 109.585938 1554481925.0075
MEM 109.585938 1554481925.1075
MEM 109.585938 1554481925.2075
MEM 109.585938 1554481925.3076
MEM 109.585938 1554481925.4076
MEM 109.585938 1554481925.5076
MEM 109.585938 1554481925.6076
MEM 109.585938 1554481925.7077
MEM 109.589844 1554481925.8077
MEM 109.589844 1554481925.9077
MEM 109.589844 1554481926.0077
MEM 109.589844 1554481926.1077
MEM 109.601562 1554481926.2078
MEM 109.609375 1554481926.3078
MEM 109.609375 1554481926.4078
MEM 109.609375 1554481926.5078
MEM 109.609375 1554481926.6079
MEM 109.609375 1554481926.7079
MEM 109.609375 1554481926.8079
MEM 109.609375 1554481926.9079
MEM 109.609375 1554481927.0080
MEM 109.613281 1554481927.1080
MEM 109.613281 1554481927.2080
MEM 109.617188 1554481927.3080
MEM 109.617188 1554481927.4081
MEM 109.621094 1554481927.5081
MEM 109.625000 1554481927.6081
MEM 109.628906 1554481927.7081
MEM 109.628906 1554481927.8081
MEM 109.628906 1554481927.9082
MEM 109.632812 1554481928.0082
MEM 109.632812 1554481928.1082
MEM 109.632812 1554481928.2082
MEM 109.636719 1554481928.3082
MEM 109.636719 1554481928.4083
MEM 109.640625 1554481928.5083
MEM 109.644531 1554481928.6083
MEM 109.644531 1554481928.7083
MEM 109.644531 1554481928.8084
MEM 109.644531 1554481928.9084
MEM 109.644531 1554481929.0084
MEM 109.648438 1554481929.1084
MEM 109.652344 1554481929.2085
MEM 109.652344 1554481929.3085
MEM 109.652344 1554481929.4085
MEM 109.652344 1554481929.5085
MEM 109.660156 1554481929.6085
MEM 109.660156 1554481929.7086
MEM 109.722656 1554481929.8086
MEM 109.722656 1554481929.9086
MEM 109.722656 1554481930.0086
MEM 109.722656 1554481930.1087
MEM 109.722656 1554481930.2087
MEM 109.722656 1554481930.3087
MEM 109.722656 1554481930.4087
MEM 109.722656 1554481930.5087
MEM 109.722656 1554481930.6088
MEM 109.722656 1554481930.7088
MEM 109.730469 1554481930.8088
MEM 109.730469 1554481930.9088
MEM 109.730469 1554481931.0089
MEM 109.730469 1554481931.1089
MEM 109.730469 1554481931.2089
MEM 109.730469 1554481931.3089
MEM 109.734375 1554481931.4089
MEM 109.734375 1554481931.5090
MEM 109.734375 1554481931.6090
MEM 109.781250 1554481931.7090
