CMDLINE c:\programdata\anaconda3\python.exe mem_test.py
MEM 105.664062 1554485646.3472
MEM 105.664062 1554485646.4548
MEM 105.664062 1554485646.5625
MEM 105.664062 1554485646.6627
MEM 105.664062 1554485646.7668
MEM 105.664062 1554485646.8745
MEM 105.664062 1554485646.9821
MEM 105.664062 1554485647.0967
MEM 105.664062 1554485647.2008
MEM 105.664062 1554485647.3085
MEM 105.664062 1554485647.4161
MEM 105.667969 1554485647.5237
MEM 105.667969 1554485647.6314
MEM 105.667969 1554485647.7315
MEM 105.667969 1554485647.8392
MEM 105.667969 1554485647.9468
MEM 105.667969 1554485648.0545
MEM 105.667969 1554485648.1666
MEM 105.667969 1554485648.2742
MEM 105.667969 1554485648.3818
MEM 105.667969 1554485648.4894
MEM 105.667969 1554485648.5971
MEM 105.667969 1554485648.7122
MEM 105.667969 1554485648.8198
MEM 105.667969 1554485648.9274
MEM 105.667969 1554485649.0351
MEM 105.667969 1554485649.1397
MEM 105.667969 1554485649.2473
MEM 105.667969 1554485649.3549
MEM 105.667969 1554485649.4626
MEM 105.667969 1554485649.5702
MEM 105.667969 1554485649.6778
MEM 105.667969 1554485649.7855
MEM 105.667969 1554485649.8931
MEM 105.667969 1554485650.0008
MEM 105.667969 1554485650.1084
MEM 105.667969 1554485650.2200
MEM 105.667969 1554485650.3276
MEM 105.667969 1554485650.4352
MEM 105.667969 1554485650.5429
MEM 105.667969 1554485650.6505
MEM 105.667969 1554485650.7581
MEM 105.667969 1554485650.8658
MEM 105.679688 1554485650.9734
MEM 105.679688 1554485651.0811
MEM 95.519531 1554485651.2029
