CMDLINE c:\programdata\anaconda3\python.exe mem_test.py
MEM 103.468750 1554486353.8663
MEM 103.468750 1554486353.9739
MEM 103.468750 1554486354.0815
MEM 103.468750 1554486354.1931
MEM 103.468750 1554486354.3007
MEM 103.468750 1554486354.4084
MEM 103.468750 1554486354.5160
MEM 103.468750 1554486354.6237
MEM 103.468750 1554486354.7313
MEM 103.468750 1554486354.8389
MEM 103.468750 1554486354.9465
MEM 103.468750 1554486355.0542
MEM 103.468750 1554486355.1658
MEM 103.468750 1554486355.2734
MEM 103.468750 1554486355.3811
MEM 103.468750 1554486355.4887
MEM 103.468750 1554486355.5963
MEM 103.468750 1554486355.7039
MEM 103.468750 1554486355.8116
MEM 103.468750 1554486355.9192
MEM 103.468750 1554486356.0268
MEM 103.468750 1554486356.1345
MEM 103.468750 1554486356.2421
MEM 103.468750 1554486356.3498
MEM 103.468750 1554486356.4574
MEM 103.468750 1554486356.5650
MEM 103.468750 1554486356.6726
MEM 103.468750 1554486356.7803
MEM 103.468750 1554486356.8879
MEM 103.468750 1554486356.9955
MEM 103.468750 1554486357.1032
MEM 103.468750 1554486357.2108
MEM 103.468750 1554486357.3184
MEM 103.468750 1554486357.4260
MEM 103.468750 1554486357.5337
MEM 103.468750 1554486357.6413
MEM 103.468750 1554486357.7489
MEM 103.468750 1554486357.8566
MEM 103.468750 1554486357.9642
MEM 103.468750 1554486358.0719
MEM 103.468750 1554486358.1834
MEM 103.468750 1554486358.2911
MEM 103.468750 1554486358.3987
MEM 103.468750 1554486358.5063
MEM 103.468750 1554486358.6140
MEM 103.468750 1554486358.7216
MEM 103.468750 1554486358.8292
MEM 103.468750 1554486358.9369
MEM 103.468750 1554486359.0445
MEM 103.468750 1554486359.1561
MEM 103.468750 1554486359.2637
MEM 103.468750 1554486359.3714
MEM 103.468750 1554486359.4790
MEM 103.468750 1554486359.5867
MEM 103.468750 1554486359.6943
MEM 103.468750 1554486359.8019
MEM 103.468750 1554486359.9095
MEM 103.468750 1554486360.0171
MEM 103.468750 1554486360.1287
MEM 103.468750 1554486360.2364
MEM 103.468750 1554486360.3440
MEM 103.468750 1554486360.4516
MEM 103.468750 1554486360.5593
MEM 103.468750 1554486360.6669
MEM 103.468750 1554486360.7745
MEM 103.468750 1554486360.8822
MEM 103.468750 1554486360.9898
MEM 103.468750 1554486361.0974
MEM 103.468750 1554486361.2090
MEM 103.468750 1554486361.3167
MEM 103.468750 1554486361.4243
MEM 103.468750 1554486361.5319
MEM 103.468750 1554486361.6396
MEM 103.468750 1554486361.7472
MEM 103.468750 1554486361.8548
MEM 103.468750 1554486361.9625
MEM 103.468750 1554486362.0701
MEM 103.468750 1554486362.1817
MEM 103.468750 1554486362.2894
MEM 103.468750 1554486362.3970
MEM 103.468750 1554486362.5044
MEM 103.468750 1554486362.6123
MEM 103.468750 1554486362.7199
MEM 103.468750 1554486362.8275
MEM 103.468750 1554486362.9351
MEM 103.468750 1554486363.0428
MEM 103.468750 1554486363.1504
MEM 103.468750 1554486363.2580
MEM 103.468750 1554486363.3657
MEM 103.468750 1554486363.4733
MEM 103.468750 1554486363.5809
MEM 103.468750 1554486363.6886
MEM 103.468750 1554486363.7962
MEM 103.468750 1554486363.9038
MEM 103.468750 1554486364.0115
MEM 103.468750 1554486364.1191
MEM 103.468750 1554486364.2267
MEM 103.468750 1554486364.3343
MEM 103.468750 1554486364.4420
MEM 103.468750 1554486364.5496
MEM 103.468750 1554486364.6572
MEM 103.468750 1554486364.7648
MEM 103.468750 1554486364.8725
MEM 103.468750 1554486364.9801
MEM 103.468750 1554486365.0878
MEM 103.468750 1554486365.1994
MEM 103.468750 1554486365.3070
MEM 103.468750 1554486365.4146
MEM 103.468750 1554486365.5222
MEM 103.468750 1554486365.6299
MEM 103.468750 1554486365.7375
MEM 103.468750 1554486365.8451
MEM 103.468750 1554486365.9528
MEM 103.468750 1554486366.0604
MEM 103.468750 1554486366.1720
MEM 103.468750 1554486366.2797
MEM 103.468750 1554486366.3873
MEM 103.468750 1554486366.4949
MEM 103.468750 1554486366.6025
MEM 103.468750 1554486366.7102
MEM 103.468750 1554486366.8178
MEM 103.468750 1554486366.9254
MEM 103.468750 1554486367.0331
MEM 103.468750 1554486367.1447
MEM 103.468750 1554486367.2523
MEM 103.468750 1554486367.3599
MEM 103.468750 1554486367.4675
MEM 103.468750 1554486367.5752
MEM 103.468750 1554486367.6828
MEM 103.468750 1554486367.7904
MEM 103.468750 1554486367.8981
MEM 103.468750 1554486368.0057
MEM 103.468750 1554486368.1134
MEM 103.468750 1554486368.2249
MEM 103.468750 1554486368.3326
MEM 103.468750 1554486368.4402
MEM 103.468750 1554486368.5478
MEM 103.468750 1554486368.6555
MEM 103.468750 1554486368.7631
MEM 103.468750 1554486368.8707
MEM 103.468750 1554486368.9784
MEM 103.468750 1554486369.0860
MEM 103.468750 1554486369.1976
MEM 103.468750 1554486369.3052
MEM 103.468750 1554486369.4129
MEM 103.468750 1554486369.5205
MEM 103.468750 1554486369.6282
MEM 103.468750 1554486369.7358
MEM 103.468750 1554486369.8434
MEM 103.468750 1554486369.9510
MEM 103.468750 1554486370.0586
MEM 103.468750 1554486370.1663
MEM 103.468750 1554486370.2739
MEM 103.468750 1554486370.3815
MEM 103.468750 1554486370.4892
MEM 103.468750 1554486370.5968
MEM 103.468750 1554486370.7044
MEM 103.468750 1554486370.8116
MEM 103.468750 1554486370.9192
MEM 103.468750 1554486371.0268
MEM 103.468750 1554486371.1345
MEM 103.468750 1554486371.2421
MEM 103.468750 1554486371.3497
MEM 103.468750 1554486371.4574
MEM 103.468750 1554486371.5650
MEM 103.468750 1554486371.6726
MEM 103.468750 1554486371.7803
MEM 103.468750 1554486371.8879
MEM 103.468750 1554486371.9955
MEM 103.468750 1554486372.1032
MEM 103.468750 1554486372.2148
MEM 103.468750 1554486372.3224
MEM 103.468750 1554486372.4300
MEM 103.468750 1554486372.5377
MEM 103.468750 1554486372.6453
MEM 103.468750 1554486372.7532
MEM 103.468750 1554486372.8604
MEM 103.468750 1554486372.9682
MEM 103.468750 1554486373.0760
MEM 103.468750 1554486373.1874
MEM 103.468750 1554486373.2950
MEM 103.468750 1554486373.4027
MEM 103.468750 1554486373.5104
MEM 103.468750 1554486373.6181
MEM 103.468750 1554486373.7256
MEM 103.468750 1554486373.8333
MEM 103.468750 1554486373.9410
MEM 103.468750 1554486374.0485
MEM 103.468750 1554486374.1601
MEM 103.468750 1554486374.2677
MEM 103.468750 1554486374.3753
MEM 103.468750 1554486374.4830
MEM 103.468750 1554486374.5907
MEM 103.468750 1554486374.6982
MEM 103.468750 1554486374.8059
MEM 103.468750 1554486374.9135
MEM 103.468750 1554486375.0212
MEM 103.531250 1554486375.1329
MEM 103.531250 1554486375.2405
MEM 103.531250 1554486375.3480
MEM 103.531250 1554486375.4557
MEM 103.531250 1554486375.5633
MEM 103.531250 1554486375.6710
MEM 103.531250 1554486375.7786
MEM 103.531250 1554486375.8861
MEM 103.531250 1554486375.9939
MEM 103.531250 1554486376.1015
MEM 103.531250 1554486376.2130
MEM 103.531250 1554486376.3206
MEM 103.531250 1554486376.4284
MEM 103.578125 1554486376.5359
MEM 103.578125 1554486376.6436
MEM 103.578125 1554486376.7512
MEM 103.578125 1554486376.8589
MEM 103.578125 1554486376.9664
MEM 103.578125 1554486377.0742
MEM 103.578125 1554486377.1818
MEM 103.578125 1554486377.2893
MEM 103.578125 1554486377.3970
MEM 103.578125 1554486377.5046
MEM 103.578125 1554486377.6122
MEM 103.578125 1554486377.7199
MEM 103.578125 1554486377.8275
MEM 103.578125 1554486377.9352
MEM 103.578125 1554486378.0428
MEM 103.578125 1554486378.1505
MEM 103.578125 1554486378.2580
MEM 103.578125 1554486378.3656
MEM 103.578125 1554486378.4733
MEM 103.578125 1554486378.5809
MEM 103.578125 1554486378.6886
MEM 103.578125 1554486378.7963
MEM 103.578125 1554486378.9039
MEM 103.578125 1554486379.0115
MEM 103.578125 1554486379.1232
MEM 103.578125 1554486379.2308
MEM 103.578125 1554486379.3383
MEM 103.578125 1554486379.4460
MEM 103.578125 1554486379.5536
MEM 103.578125 1554486379.6612
MEM 103.578125 1554486379.7688
MEM 103.578125 1554486379.8765
MEM 103.578125 1554486379.9842
MEM 103.578125 1554486380.0917
MEM 103.578125 1554486380.2034
MEM 103.578125 1554486380.3110
MEM 103.578125 1554486380.4186
MEM 103.578125 1554486380.5262
MEM 103.578125 1554486380.6340
MEM 103.578125 1554486380.7415
MEM 103.578125 1554486380.8491
MEM 103.578125 1554486380.9569
MEM 103.578125 1554486381.0644
MEM 103.578125 1554486381.1761
MEM 103.578125 1554486381.2836
MEM 103.578125 1554486381.3914
MEM 103.578125 1554486381.4989
MEM 103.578125 1554486381.6065
MEM 103.578125 1554486381.7141
MEM 103.578125 1554486381.8219
MEM 103.578125 1554486381.9294
MEM 103.578125 1554486382.0370
MEM 103.578125 1554486382.1487
MEM 103.578125 1554486382.2563
MEM 103.578125 1554486382.3640
MEM 103.578125 1554486382.4716
MEM 103.578125 1554486382.5793
MEM 103.578125 1554486382.6868
MEM 103.578125 1554486382.7944
MEM 103.578125 1554486382.9021
MEM 103.578125 1554486383.0097
MEM 103.578125 1554486383.1173
MEM 103.578125 1554486383.2290
MEM 103.578125 1554486383.3366
MEM 103.578125 1554486383.4442
MEM 103.578125 1554486383.5518
MEM 103.578125 1554486383.6595
MEM 103.578125 1554486383.7671
MEM 103.578125 1554486383.8747
MEM 103.578125 1554486383.9824
MEM 103.578125 1554486384.0900
MEM 103.578125 1554486384.1976
MEM 103.578125 1554486384.3053
MEM 103.578125 1554486384.4129
MEM 103.578125 1554486384.5205
MEM 103.578125 1554486384.6281
MEM 103.578125 1554486384.7358
MEM 103.578125 1554486384.8435
MEM 103.578125 1554486384.9506
MEM 103.578125 1554486385.0582
MEM 103.578125 1554486385.1660
MEM 103.578125 1554486385.2734
MEM 103.578125 1554486385.3811
MEM 103.578125 1554486385.4887
MEM 103.578125 1554486385.5963
MEM 103.578125 1554486385.7040
MEM 103.578125 1554486385.8116
MEM 103.578125 1554486385.9193
MEM 103.578125 1554486386.0269
MEM 103.578125 1554486386.1385
MEM 103.578125 1554486386.2462
MEM 103.578125 1554486386.3537
MEM 103.578125 1554486386.4614
MEM 103.578125 1554486386.5690
MEM 103.578125 1554486386.6768
MEM 103.578125 1554486386.7843
MEM 103.578125 1554486386.8919
MEM 103.578125 1554486386.9995
MEM 103.578125 1554486387.1071
MEM 103.621094 1554486387.2188
MEM 101.121094 1554486387.3264
