CMDLINE c:\programdata\anaconda3\python.exe mem_test.py
MEM 109.996094 1554482660.4007
MEM 109.996094 1554482660.5007
MEM 109.996094 1554482660.6008
MEM 109.996094 1554482660.7008
MEM 110.007812 1554482660.8008
MEM 110.007812 1554482660.9008
MEM 110.007812 1554482661.0009
MEM 110.007812 1554482661.1009
MEM 110.007812 1554482661.2009
MEM 110.007812 1554482661.3009
MEM 110.007812 1554482661.4009
MEM 110.015625 1554482661.5010
MEM 110.019531 1554482661.6010
MEM 110.027344 1554482661.7010
MEM 110.027344 1554482661.8010
MEM 110.089844 1554482661.9011
MEM 110.089844 1554482662.0011
MEM 110.089844 1554482662.1011
MEM 110.089844 1554482662.2011
MEM 110.089844 1554482662.3011
MEM 110.089844 1554482662.4012
MEM 110.089844 1554482662.5012
MEM 110.089844 1554482662.6012
MEM 110.089844 1554482662.7012
MEM 110.089844 1554482662.8013
MEM 110.089844 1554482662.9013
MEM 110.089844 1554482663.0013
MEM 110.089844 1554482663.1013
MEM 110.089844 1554482663.2014
MEM 110.089844 1554482663.3014
MEM 110.089844 1554482663.4014
MEM 110.089844 1554482663.5014
MEM 110.089844 1554482663.6015
MEM 110.089844 1554482663.7016
MEM 110.089844 1554482663.8016
MEM 110.089844 1554482663.9016
MEM 110.089844 1554482664.0016
MEM 110.089844 1554482664.1017
MEM 110.089844 1554482664.2017
MEM 110.089844 1554482664.3017
MEM 110.089844 1554482664.4017
MEM 110.089844 1554482664.5017
MEM 110.089844 1554482664.6018
MEM 110.089844 1554482664.7018
MEM 110.089844 1554482664.8018
MEM 110.089844 1554482664.9018
MEM 110.097656 1554482665.0019
MEM 110.097656 1554482665.1019
MEM 110.097656 1554482665.2019
MEM 110.097656 1554482665.3019
MEM 110.160156 1554482665.4019
MEM 110.175781 1554482665.5020
MEM 110.175781 1554482665.6020
MEM 110.191406 1554482665.7020
MEM 110.191406 1554482665.8020
MEM 110.191406 1554482665.9021
MEM 110.191406 1554482666.0021
MEM 110.191406 1554482666.1021
MEM 110.191406 1554482666.2021
MEM 110.191406 1554482666.3021
MEM 110.191406 1554482666.4022
MEM 110.191406 1554482666.5022
MEM 110.191406 1554482666.6022
MEM 110.191406 1554482666.7022
MEM 110.191406 1554482666.8023
MEM 110.191406 1554482666.9023
MEM 110.191406 1554482667.0023
MEM 110.191406 1554482667.1023
MEM 110.191406 1554482667.2024
MEM 110.191406 1554482667.3024
MEM 110.191406 1554482667.4024
MEM 110.191406 1554482667.5024
MEM 110.191406 1554482667.6024
MEM 110.191406 1554482667.7025
MEM 110.191406 1554482667.8025
MEM 110.191406 1554482667.9025
MEM 110.191406 1554482668.0025
MEM 110.191406 1554482668.1026
MEM 110.191406 1554482668.2026
MEM 110.191406 1554482668.3026
MEM 110.191406 1554482668.4026
MEM 110.191406 1554482668.5026
MEM 110.191406 1554482668.6027
MEM 110.191406 1554482668.7027
MEM 110.191406 1554482668.8027
MEM 110.191406 1554482668.9027
MEM 110.191406 1554482669.0028
MEM 110.191406 1554482669.1028
MEM 110.191406 1554482669.2028
MEM 110.191406 1554482669.3028
MEM 110.191406 1554482669.4029
MEM 110.191406 1554482669.5029
MEM 110.191406 1554482669.6029
MEM 110.191406 1554482669.7029
MEM 110.191406 1554482669.8029
MEM 110.191406 1554482669.9030
MEM 110.191406 1554482670.0030
MEM 110.191406 1554482670.1030
MEM 110.191406 1554482670.2030
MEM 110.191406 1554482670.3031
MEM 110.191406 1554482670.4031
MEM 110.191406 1554482670.5031
MEM 110.191406 1554482670.6031
MEM 110.191406 1554482670.7032
MEM 110.191406 1554482670.8032
MEM 110.191406 1554482670.9032
MEM 110.191406 1554482671.0032
MEM 110.191406 1554482671.1032
MEM 110.191406 1554482671.2033
MEM 110.191406 1554482671.3033
MEM 110.191406 1554482671.4033
MEM 110.191406 1554482671.5033
MEM 110.191406 1554482671.6034
MEM 110.191406 1554482671.7034
MEM 110.191406 1554482671.8034
MEM 110.191406 1554482671.9034
MEM 110.191406 1554482672.0034
MEM 110.191406 1554482672.1035
MEM 110.191406 1554482672.2035
MEM 110.191406 1554482672.3035
MEM 110.191406 1554482672.4035
MEM 110.191406 1554482672.5035
MEM 110.191406 1554482672.6036
MEM 110.191406 1554482672.7036
MEM 110.191406 1554482672.8036
MEM 110.191406 1554482672.9036
MEM 110.191406 1554482673.0037
MEM 110.191406 1554482673.1037
MEM 110.191406 1554482673.2037
MEM 110.191406 1554482673.3037
MEM 110.191406 1554482673.4038
MEM 110.191406 1554482673.5038
MEM 110.191406 1554482673.6038
MEM 110.191406 1554482673.7038
MEM 110.191406 1554482673.8039
MEM 110.191406 1554482673.9039
MEM 110.191406 1554482674.0039
MEM 110.191406 1554482674.1039
MEM 110.191406 1554482674.2039
MEM 110.191406 1554482674.3040
MEM 110.191406 1554482674.4040
MEM 110.191406 1554482674.5040
MEM 110.191406 1554482674.6040
MEM 110.191406 1554482674.7040
MEM 110.191406 1554482674.8041
MEM 110.191406 1554482674.9041
MEM 110.191406 1554482675.0041
MEM 110.191406 1554482675.1041
MEM 110.191406 1554482675.2042
MEM 110.191406 1554482675.3042
MEM 110.191406 1554482675.4042
MEM 110.191406 1554482675.5042
MEM 110.191406 1554482675.6043
MEM 110.191406 1554482675.7043
MEM 110.191406 1554482675.8043
MEM 110.191406 1554482675.9043
MEM 110.191406 1554482676.0043
MEM 110.191406 1554482676.1044
MEM 110.191406 1554482676.2044
MEM 110.191406 1554482676.3044
MEM 110.191406 1554482676.4044
MEM 110.191406 1554482676.5045
MEM 110.191406 1554482676.6045
MEM 110.191406 1554482676.7045
MEM 110.191406 1554482676.8045
MEM 110.191406 1554482676.9045
MEM 110.191406 1554482677.0046
MEM 110.191406 1554482677.1046
MEM 110.191406 1554482677.2046
MEM 110.191406 1554482677.3046
MEM 110.191406 1554482677.4047
MEM 110.191406 1554482677.5047
MEM 110.191406 1554482677.6047
MEM 110.191406 1554482677.7047
MEM 110.191406 1554482677.8048
MEM 110.191406 1554482677.9048
MEM 110.191406 1554482678.0048
MEM 110.191406 1554482678.1048
MEM 110.191406 1554482678.2048
MEM 110.191406 1554482678.3049
MEM 110.191406 1554482678.4049
MEM 110.191406 1554482678.5049
MEM 110.191406 1554482678.6049
MEM 110.191406 1554482678.7050
MEM 110.191406 1554482678.8050
MEM 110.191406 1554482678.9050
MEM 110.191406 1554482679.0050
MEM 110.191406 1554482679.1050
MEM 110.191406 1554482679.2051
MEM 110.191406 1554482679.3051
MEM 110.191406 1554482679.4051
MEM 110.191406 1554482679.5051
MEM 110.191406 1554482679.6052
MEM 110.191406 1554482679.7052
MEM 110.191406 1554482679.8052
MEM 110.191406 1554482679.9052
MEM 110.191406 1554482680.0053
MEM 110.191406 1554482680.1053
MEM 110.191406 1554482680.2053
MEM 110.191406 1554482680.3053
MEM 110.191406 1554482680.4053
MEM 110.191406 1554482680.5054
MEM 110.191406 1554482680.6054
MEM 110.191406 1554482680.7054
MEM 110.191406 1554482680.8054
MEM 110.234375 1554482680.9054
MEM 110.234375 1554482681.0055
MEM 110.296875 1554482681.1055
MEM 110.296875 1554482681.2055
MEM 110.296875 1554482681.3055
MEM 110.296875 1554482681.4056
MEM 110.296875 1554482681.5056
MEM 110.296875 1554482681.6056
MEM 110.296875 1554482681.7056
MEM 110.296875 1554482681.8057
MEM 110.296875 1554482681.9057
MEM 110.296875 1554482682.0057
MEM 110.296875 1554482682.1057
MEM 110.296875 1554482682.2058
MEM 110.296875 1554482682.3058
MEM 110.296875 1554482682.4058
MEM 110.296875 1554482682.5058
MEM 110.296875 1554482682.6058
MEM 110.308594 1554482682.7059
MEM 110.308594 1554482682.8059
MEM 110.312500 1554482682.9059
MEM 106.523438 1554482683.0059
