CMDLINE c:\programdata\anaconda3\python.exe mem_test.py
MEM 140.492188 1554307771.2457
MEM 140.492188 1554307771.3458
MEM 140.492188 1554307771.4458
MEM 140.492188 1554307771.5458
MEM 140.492188 1554307771.6458
MEM 140.492188 1554307771.7459
MEM 140.492188 1554307771.8459
MEM 140.492188 1554307771.9459
MEM 140.492188 1554307772.0459
MEM 140.492188 1554307772.1459
MEM 140.492188 1554307772.2460
MEM 140.492188 1554307772.3460
MEM 140.492188 1554307772.4460
MEM 140.492188 1554307772.5460
MEM 140.492188 1554307772.6461
MEM 140.492188 1554307772.7461
MEM 140.492188 1554307772.8461
MEM 140.492188 1554307772.9461
MEM 140.492188 1554307773.0461
MEM 140.492188 1554307773.1462
MEM 140.492188 1554307773.2462
MEM 140.492188 1554307773.3462
MEM 140.492188 1554307773.4462
MEM 140.492188 1554307773.5463
MEM 140.492188 1554307773.6463
MEM 140.492188 1554307773.7463
MEM 140.492188 1554307773.8463
MEM 140.492188 1554307773.9463
MEM 140.492188 1554307774.0464
MEM 140.492188 1554307774.1464
MEM 140.492188 1554307774.2464
MEM 140.492188 1554307774.3464
MEM 140.492188 1554307774.4465
MEM 140.492188 1554307774.5465
MEM 140.492188 1554307774.6465
MEM 140.492188 1554307774.7465
MEM 140.492188 1554307774.8466
MEM 140.492188 1554307774.9466
MEM 140.492188 1554307775.0466
MEM 140.492188 1554307775.1466
MEM 140.492188 1554307775.2466
MEM 140.492188 1554307775.3467
MEM 140.492188 1554307775.4467
MEM 140.492188 1554307775.5467
MEM 140.492188 1554307775.6467
MEM 140.492188 1554307775.7468
MEM 140.492188 1554307775.8468
MEM 140.492188 1554307775.9468
MEM 140.492188 1554307776.0468
MEM 140.492188 1554307776.1468
MEM 140.492188 1554307776.2469
MEM 140.492188 1554307776.3469
MEM 140.492188 1554307776.4469
MEM 140.492188 1554307776.5469
MEM 140.492188 1554307776.6470
MEM 140.492188 1554307776.7470
MEM 140.492188 1554307776.8470
MEM 140.492188 1554307776.9470
MEM 140.492188 1554307777.0470
MEM 140.492188 1554307777.1471
MEM 140.492188 1554307777.2471
MEM 140.492188 1554307777.3471
MEM 140.492188 1554307777.4471
MEM 140.492188 1554307777.5472
MEM 140.492188 1554307777.6472
MEM 140.492188 1554307777.7472
MEM 140.492188 1554307777.8472
MEM 140.492188 1554307777.9473
MEM 140.492188 1554307778.0473
MEM 140.492188 1554307778.1473
MEM 140.492188 1554307778.2473
MEM 140.492188 1554307778.3473
MEM 140.492188 1554307778.4474
MEM 140.492188 1554307778.5474
MEM 140.492188 1554307778.6474
MEM 140.492188 1554307778.7474
MEM 140.492188 1554307778.8474
MEM 140.492188 1554307778.9475
MEM 140.492188 1554307779.0475
MEM 140.492188 1554307779.1475
MEM 140.492188 1554307779.2475
MEM 140.492188 1554307779.3476
MEM 140.492188 1554307779.4476
MEM 140.492188 1554307779.5476
MEM 140.492188 1554307779.6476
MEM 140.492188 1554307779.7477
MEM 140.492188 1554307779.8477
MEM 140.492188 1554307779.9477
MEM 140.492188 1554307780.0477
MEM 140.492188 1554307780.1477
MEM 140.492188 1554307780.2478
MEM 140.492188 1554307780.3478
MEM 140.492188 1554307780.4478
MEM 140.492188 1554307780.5478
MEM 140.492188 1554307780.6479
MEM 140.492188 1554307780.7479
MEM 140.492188 1554307780.8479
MEM 140.492188 1554307780.9479
MEM 140.492188 1554307781.0480
MEM 140.492188 1554307781.1480
MEM 140.492188 1554307781.2480
MEM 140.492188 1554307781.3480
MEM 140.492188 1554307781.4480
MEM 140.492188 1554307781.5481
MEM 140.492188 1554307781.6481
MEM 140.492188 1554307781.7481
MEM 140.492188 1554307781.8481
MEM 140.492188 1554307781.9482
MEM 140.492188 1554307782.0482
MEM 140.492188 1554307782.1482
MEM 140.492188 1554307782.2482
MEM 140.492188 1554307782.3482
MEM 140.492188 1554307782.4483
MEM 140.492188 1554307782.5483
MEM 140.492188 1554307782.6483
MEM 140.492188 1554307782.7483
MEM 140.492188 1554307782.8484
MEM 140.492188 1554307782.9484
MEM 140.492188 1554307783.0484
MEM 140.492188 1554307783.1484
MEM 140.492188 1554307783.2485
MEM 140.492188 1554307783.3485
MEM 140.492188 1554307783.4485
MEM 140.492188 1554307783.5485
MEM 140.492188 1554307783.6485
MEM 140.492188 1554307783.7486
MEM 140.492188 1554307783.8486
MEM 140.492188 1554307783.9486
MEM 140.492188 1554307784.0486
MEM 140.492188 1554307784.1487
MEM 140.492188 1554307784.2487
MEM 140.492188 1554307784.3487
MEM 140.492188 1554307784.4487
MEM 140.492188 1554307784.5487
MEM 140.492188 1554307784.6488
MEM 140.492188 1554307784.7488
MEM 140.492188 1554307784.8488
MEM 140.492188 1554307784.9488
MEM 140.492188 1554307785.0489
MEM 140.492188 1554307785.1489
MEM 140.492188 1554307785.2489
MEM 140.492188 1554307785.3489
MEM 140.492188 1554307785.4489
MEM 140.492188 1554307785.5490
MEM 140.492188 1554307785.6490
MEM 140.492188 1554307785.7490
MEM 140.492188 1554307785.8490
MEM 140.492188 1554307785.9491
MEM 140.492188 1554307786.0491
MEM 140.492188 1554307786.1491
MEM 140.492188 1554307786.2491
MEM 140.492188 1554307786.3491
MEM 140.492188 1554307786.4492
MEM 140.492188 1554307786.5492
MEM 140.492188 1554307786.6492
MEM 140.492188 1554307786.7492
MEM 140.492188 1554307786.8493
MEM 140.492188 1554307786.9493
MEM 140.492188 1554307787.0493
MEM 140.492188 1554307787.1493
MEM 140.492188 1554307787.2494
MEM 140.492188 1554307787.3494
MEM 140.492188 1554307787.4494
MEM 140.492188 1554307787.5494
MEM 140.492188 1554307787.6494
MEM 140.492188 1554307787.7495
MEM 140.492188 1554307787.8495
MEM 140.492188 1554307787.9495
MEM 140.492188 1554307788.0495
MEM 140.492188 1554307788.1496
MEM 140.492188 1554307788.2496
MEM 140.492188 1554307788.3496
MEM 140.492188 1554307788.4496
MEM 140.492188 1554307788.5496
MEM 140.492188 1554307788.6497
MEM 140.492188 1554307788.7497
MEM 140.492188 1554307788.8497
MEM 140.492188 1554307788.9497
MEM 140.492188 1554307789.0498
MEM 140.492188 1554307789.1498
MEM 140.492188 1554307789.2498
MEM 140.492188 1554307789.3498
MEM 140.492188 1554307789.4499
MEM 140.492188 1554307789.5499
MEM 140.492188 1554307789.6499
MEM 140.492188 1554307789.7499
MEM 140.492188 1554307789.8499
MEM 140.492188 1554307789.9500
MEM 140.492188 1554307790.0500
MEM 140.492188 1554307790.1500
MEM 140.492188 1554307790.2500
MEM 140.492188 1554307790.3501
MEM 140.492188 1554307790.4501
MEM 140.492188 1554307790.5501
MEM 140.492188 1554307790.6501
MEM 140.492188 1554307790.7501
MEM 140.492188 1554307790.8502
MEM 140.492188 1554307790.9502
MEM 140.496094 1554307791.0502
MEM 140.496094 1554307791.1502
MEM 140.496094 1554307791.2503
MEM 140.496094 1554307791.3503
MEM 140.496094 1554307791.4503
MEM 140.496094 1554307791.5503
MEM 140.496094 1554307791.6503
MEM 140.542969 1554307791.7504
MEM 140.542969 1554307791.8504
MEM 140.542969 1554307791.9504
MEM 140.542969 1554307792.0504
MEM 140.542969 1554307792.1505
MEM 140.542969 1554307792.2505
MEM 140.542969 1554307792.3505
MEM 140.542969 1554307792.4505
MEM 140.542969 1554307792.5506
MEM 140.542969 1554307792.6506
MEM 140.542969 1554307792.7506
MEM 140.542969 1554307792.8506
MEM 140.542969 1554307792.9506
MEM 140.542969 1554307793.0507
MEM 140.542969 1554307793.1507
MEM 140.542969 1554307793.2507
MEM 140.542969 1554307793.3507
MEM 140.542969 1554307793.4508
MEM 140.542969 1554307793.5508
MEM 140.542969 1554307793.6508
MEM 140.542969 1554307793.7508
MEM 140.542969 1554307793.8508
MEM 140.546875 1554307793.9509
MEM 140.546875 1554307794.0509
MEM 140.550781 1554307794.1509
MEM 140.550781 1554307794.2509
MEM 140.550781 1554307794.3510
MEM 140.550781 1554307794.4510
MEM 140.550781 1554307794.5510
MEM 140.550781 1554307794.6510
MEM 140.550781 1554307794.7510
MEM 140.550781 1554307794.8511
MEM 140.550781 1554307794.9511
MEM 140.550781 1554307795.0511
MEM 140.550781 1554307795.1511
MEM 140.550781 1554307795.2512
MEM 140.550781 1554307795.3512
MEM 140.550781 1554307795.4512
MEM 140.550781 1554307795.5512
MEM 140.550781 1554307795.6513
MEM 140.550781 1554307795.7513
MEM 140.550781 1554307795.8513
MEM 140.550781 1554307795.9513
MEM 140.550781 1554307796.0513
MEM 140.550781 1554307796.1514
MEM 140.550781 1554307796.2514
MEM 140.550781 1554307796.3514
MEM 140.550781 1554307796.4514
MEM 140.550781 1554307796.5514
MEM 140.550781 1554307796.6515
MEM 140.550781 1554307796.7515
MEM 140.550781 1554307796.8515
MEM 140.550781 1554307796.9515
MEM 140.550781 1554307797.0516
MEM 140.550781 1554307797.1516
MEM 140.550781 1554307797.2516
MEM 140.550781 1554307797.3516
MEM 140.550781 1554307797.4517
MEM 140.554688 1554307797.5517
MEM 140.566406 1554307797.6517
MEM 140.570312 1554307797.7517
MEM 34.722656 1554307797.8607
