CMDLINE c:\programdata\anaconda3\python.exe mem_test.py
MEM 103.953125 1554485889.2603
MEM 103.953125 1554485889.3680
MEM 103.953125 1554485889.4753
MEM 103.953125 1554485889.5827
MEM 103.953125 1554485889.6899
MEM 103.953125 1554485889.7900
MEM 103.953125 1554485889.8978
MEM 103.953125 1554485890.0053
MEM 103.953125 1554485890.1129
MEM 103.953125 1554485890.2166
MEM 103.953125 1554485890.3244
MEM 103.953125 1554485890.4319
MEM 103.953125 1554485890.5395
MEM 103.953125 1554485890.6476
MEM 103.953125 1554485890.7554
MEM 103.953125 1554485890.8704
MEM 103.953125 1554485890.9780
MEM 103.953125 1554485891.0856
MEM 103.953125 1554485891.1898
MEM 103.953125 1554485891.2974
MEM 103.953125 1554485891.4050
MEM 103.953125 1554485891.5126
MEM 103.953125 1554485891.6173
MEM 103.953125 1554485891.7249
MEM 103.953125 1554485891.8375
MEM 103.953125 1554485891.9451
MEM 103.953125 1554485892.0528
MEM 103.957031 1554485892.1609
MEM 103.957031 1554485892.2685
MEM 103.957031 1554485892.3687
MEM 103.957031 1554485892.4763
MEM 103.957031 1554485892.5880
MEM 103.957031 1554485892.6956
MEM 103.957031 1554485892.7958
MEM 103.957031 1554485892.9039
MEM 103.957031 1554485893.0116
MEM 103.957031 1554485893.1192
MEM 103.957031 1554485893.2233
MEM 103.957031 1554485893.3310
MEM 103.957031 1554485893.4386
MEM 103.957031 1554485893.5388
MEM 103.957031 1554485893.6504
MEM 103.957031 1554485893.7580
MEM 103.957031 1554485893.8582
MEM 103.957031 1554485893.9658
MEM 103.957031 1554485894.0735
MEM 103.957031 1554485894.1816
MEM 103.957031 1554485894.2892
MEM 103.957031 1554485894.3969
MEM 103.957031 1554485894.5089
MEM 103.957031 1554485894.6210
MEM 103.957031 1554485894.7287
MEM 103.957031 1554485894.8413
MEM 103.957031 1554485894.9489
MEM 103.957031 1554485895.0566
MEM 103.957031 1554485895.1647
MEM 103.957031 1554485895.2723
MEM 103.957031 1554485895.3800
MEM 103.957031 1554485895.4876
MEM 103.957031 1554485895.5917
MEM 103.957031 1554485895.6994
MEM 103.957031 1554485895.8010
MEM 103.957031 1554485895.9012
MEM 103.957031 1554485896.0088
MEM 103.957031 1554485896.1165
MEM 103.957031 1554485896.2167
MEM 103.957031 1554485896.3243
MEM 103.957031 1554485896.4320
MEM 103.957031 1554485896.5396
MEM 103.957031 1554485896.6403
MEM 103.957031 1554485896.7479
MEM 103.957031 1554485896.8520
MEM 103.957031 1554485896.9597
MEM 103.957031 1554485897.0673
MEM 103.957031 1554485897.1715
MEM 103.957031 1554485897.2717
MEM 103.957031 1554485897.3833
MEM 103.957031 1554485897.4909
MEM 103.957031 1554485897.5955
MEM 103.957031 1554485897.6973
MEM 103.957031 1554485897.7974
MEM 103.957031 1554485897.9016
MEM 103.957031 1554485898.0092
MEM 103.957031 1554485898.1168
MEM 103.957031 1554485898.2215
MEM 103.957031 1554485898.3291
MEM 103.957031 1554485898.4368
MEM 103.957031 1554485898.5444
MEM 103.957031 1554485898.6520
MEM 103.957031 1554485898.7522
MEM 103.957031 1554485898.8529
MEM 103.957031 1554485898.9605
MEM 103.957031 1554485899.0682
MEM 103.957031 1554485899.1768
MEM 103.957031 1554485899.2844
MEM 103.957031 1554485899.3921
MEM 103.957031 1554485899.4997
MEM 103.957031 1554485899.6073
MEM 103.957031 1554485899.7150
MEM 103.957031 1554485899.8246
MEM 103.957031 1554485899.9322
MEM 103.957031 1554485900.0398
MEM 103.957031 1554485900.1401
MEM 103.957031 1554485900.2402
MEM 103.957031 1554485900.3478
MEM 103.957031 1554485900.4555
MEM 103.957031 1554485900.5631
MEM 103.957031 1554485900.6708
MEM 103.957031 1554485900.7710
MEM 103.957031 1554485900.8716
MEM 103.957031 1554485900.9793
MEM 103.957031 1554485901.0870
MEM 103.957031 1554485901.1955
MEM 103.957031 1554485901.3031
MEM 103.957031 1554485901.4108
MEM 103.957031 1554485901.5184
MEM 103.957031 1554485901.6260
MEM 103.957031 1554485901.7337
MEM 103.957031 1554485901.8433
MEM 103.957031 1554485901.9509
MEM 103.957031 1554485902.0586
MEM 103.957031 1554485902.1667
MEM 103.957031 1554485902.2743
MEM 103.957031 1554485902.3819
MEM 103.957031 1554485902.4896
MEM 103.957031 1554485902.5898
MEM 103.957031 1554485902.6904
MEM 103.957031 1554485902.7912
MEM 103.957031 1554485902.8988
MEM 103.957031 1554485903.0064
MEM 103.957031 1554485903.1141
MEM 103.957031 1554485903.2217
MEM 103.957031 1554485903.3293
MEM 103.957031 1554485903.4369
MEM 103.957031 1554485903.5446
MEM 103.957031 1554485903.6448
MEM 103.957031 1554485903.7524
MEM 103.957031 1554485903.8531
MEM 103.957031 1554485903.9607
MEM 103.957031 1554485904.0684
MEM 103.957031 1554485904.1760
MEM 103.957031 1554485904.2836
MEM 103.957031 1554485904.3913
MEM 103.957031 1554485904.4989
MEM 103.957031 1554485904.6030
MEM 103.957031 1554485904.7072
MEM 103.957031 1554485904.8084
MEM 103.957031 1554485904.9200
MEM 103.957031 1554485905.0276
MEM 103.957031 1554485905.1352
MEM 103.957031 1554485905.2429
MEM 103.957031 1554485905.3505
MEM 103.957031 1554485905.4581
MEM 103.957031 1554485905.5658
MEM 103.957031 1554485905.6731
MEM 104.003906 1554485905.7733
MEM 104.003906 1554485905.8859
MEM 104.003906 1554485905.9936
MEM 104.003906 1554485906.1012
MEM 104.003906 1554485906.2088
MEM 104.003906 1554485906.3165
MEM 104.003906 1554485906.4241
MEM 104.003906 1554485906.5317
MEM 104.003906 1554485906.6393
MEM 104.003906 1554485906.7470
MEM 104.003906 1554485906.8556
MEM 104.003906 1554485906.9632
MEM 104.003906 1554485907.0709
MEM 104.003906 1554485907.1738
MEM 104.003906 1554485907.2742
MEM 104.003906 1554485907.3858
MEM 104.003906 1554485907.4935
MEM 104.003906 1554485907.6011
MEM 104.003906 1554485907.7013
MEM 104.003906 1554485907.8025
MEM 104.003906 1554485907.9175
MEM 104.003906 1554485908.0252
MEM 104.003906 1554485908.1328
MEM 104.003906 1554485908.2410
MEM 104.003906 1554485908.3486
MEM 104.003906 1554485908.4562
MEM 104.003906 1554485908.5638
MEM 104.003906 1554485908.6715
MEM 104.003906 1554485908.7717
MEM 104.003906 1554485908.8832
MEM 104.003906 1554485908.9909
MEM 104.003906 1554485909.0985
MEM 104.003906 1554485909.1992
MEM 104.003906 1554485909.3068
MEM 104.003906 1554485909.4145
MEM 104.003906 1554485909.5221
MEM 104.003906 1554485909.6223
MEM 104.003906 1554485909.7339
MEM 104.003906 1554485909.8380
MEM 104.003906 1554485909.9457
MEM 104.003906 1554485910.0533
MEM 104.003906 1554485910.1609
MEM 104.003906 1554485910.2686
MEM 104.003906 1554485910.3762
MEM 104.003906 1554485910.4838
MEM 104.003906 1554485910.5915
MEM 104.003906 1554485910.6917
MEM 104.003906 1554485910.7919
MEM 104.003906 1554485910.9010
MEM 104.003906 1554485911.0086
MEM 104.003906 1554485911.1162
MEM 104.003906 1554485911.2239
MEM 104.003906 1554485911.3315
MEM 104.003906 1554485911.4391
MEM 104.003906 1554485911.5468
MEM 104.003906 1554485911.6470
MEM 104.003906 1554485911.7471
MEM 104.003906 1554485911.8563
MEM 104.003906 1554485911.9639
MEM 104.003906 1554485912.0716
MEM 104.003906 1554485912.1792
MEM 104.003906 1554485912.2908
MEM 104.003906 1554485912.3984
MEM 104.003906 1554485912.5060
MEM 104.003906 1554485912.6137
MEM 104.003906 1554485912.7253
MEM 104.003906 1554485912.8265
MEM 104.003906 1554485912.9267
MEM 104.003906 1554485913.0343
MEM 104.003906 1554485913.1419
MEM 104.003906 1554485913.2495
MEM 104.003906 1554485913.3598
MEM 104.003906 1554485913.4603
MEM 104.003906 1554485913.5680
MEM 104.003906 1554485913.6796
MEM 104.003906 1554485913.7874
MEM 104.003906 1554485913.8879
MEM 104.003906 1554485913.9955
MEM 104.003906 1554485914.1031
MEM 104.003906 1554485914.2108
MEM 104.003906 1554485914.3184
MEM 104.003906 1554485914.4261
MEM 104.003906 1554485914.5338
MEM 104.003906 1554485914.6344
MEM 104.003906 1554485914.7420
MEM 104.003906 1554485914.8422
MEM 104.003906 1554485914.9498
MEM 104.003906 1554485915.0575
MEM 104.003906 1554485915.1691
MEM 104.003906 1554485915.2767
MEM 104.003906 1554485915.3843
MEM 104.003906 1554485915.4921
MEM 104.003906 1554485915.5998
MEM 104.003906 1554485915.6998
MEM 104.003906 1554485915.8015
MEM 104.003906 1554485915.9016
MEM 104.003906 1554485916.0094
MEM 104.003906 1554485916.1171
MEM 104.003906 1554485916.2245
MEM 104.003906 1554485916.3322
MEM 104.003906 1554485916.4399
MEM 104.003906 1554485916.5474
MEM 104.003906 1554485916.6551
MEM 104.003906 1554485916.7583
MEM 104.003906 1554485916.8703
MEM 104.003906 1554485916.9780
MEM 104.003906 1554485917.0891
MEM 104.003906 1554485917.1986
MEM 104.003906 1554485917.3113
MEM 104.003906 1554485917.4159
MEM 104.003906 1554485917.5236
MEM 104.003906 1554485917.6237
MEM 104.003906 1554485917.7354
MEM 104.003906 1554485917.8406
MEM 104.003906 1554485917.9482
MEM 104.003906 1554485918.0558
MEM 104.003906 1554485918.1635
MEM 104.003906 1554485918.2636
MEM 104.003906 1554485918.3677
MEM 104.003906 1554485918.4754
MEM 104.003906 1554485918.5832
MEM 104.003906 1554485918.6911
MEM 104.003906 1554485918.7919
MEM 104.003906 1554485918.8996
MEM 104.003906 1554485919.0072
MEM 104.003906 1554485919.1148
MEM 104.003906 1554485919.2265
MEM 104.003906 1554485919.3384
MEM 104.003906 1554485919.4462
MEM 104.003906 1554485919.5537
MEM 104.003906 1554485919.6613
MEM 104.003906 1554485919.7689
MEM 104.003906 1554485919.8697
MEM 104.003906 1554485919.9768
MEM 104.003906 1554485920.0845
MEM 104.003906 1554485920.1921
MEM 104.003906 1554485920.2924
MEM 104.003906 1554485920.3999
MEM 104.003906 1554485920.5075
MEM 104.003906 1554485920.6083
MEM 104.003906 1554485920.7089
MEM 104.003906 1554485920.8096
MEM 104.003906 1554485920.9172
MEM 104.003906 1554485921.0249
MEM 104.003906 1554485921.1365
MEM 104.003906 1554485921.2441
MEM 104.003906 1554485921.3517
MEM 104.003906 1554485921.4593
MEM 104.003906 1554485921.5670
MEM 104.003906 1554485921.6752
MEM 104.003906 1554485921.7753
MEM 104.003906 1554485921.8880
MEM 104.003906 1554485921.9955
MEM 104.003906 1554485922.1031
MEM 104.003906 1554485922.2107
MEM 104.003906 1554485922.3224
MEM 104.003906 1554485922.4300
MEM 104.003906 1554485922.5376
MEM 104.003906 1554485922.6453
MEM 104.003906 1554485922.7529
MEM 104.003906 1554485922.8581
MEM 104.003906 1554485922.9657
MEM 104.003906 1554485923.0734
MEM 104.003906 1554485923.1809
MEM 104.003906 1554485923.2887
MEM 104.003906 1554485923.3962
MEM 104.003906 1554485923.5038
MEM 104.003906 1554485923.6115
MEM 104.003906 1554485923.7191
MEM 104.003906 1554485923.8228
MEM 104.003906 1554485923.9304
MEM 104.003906 1554485924.0380
MEM 104.003906 1554485924.1457
MEM 104.003906 1554485924.2533
MEM 104.003906 1554485924.3535
MEM 104.003906 1554485924.4611
MEM 104.003906 1554485924.5688
MEM 104.003906 1554485924.6764
MEM 104.003906 1554485924.7766
MEM 104.003906 1554485924.8842
MEM 104.003906 1554485924.9916
MEM 104.003906 1554485925.0995
MEM 104.003906 1554485925.2110
MEM 104.003906 1554485925.3113
MEM 104.003906 1554485925.4189
MEM 104.003906 1554485925.5261
MEM 104.003906 1554485925.6336
MEM 104.003906 1554485925.7413
MEM 104.003906 1554485925.8505
MEM 104.003906 1554485925.9580
MEM 104.003906 1554485926.0617
MEM 104.003906 1554485926.1658
MEM 104.003906 1554485926.2660
MEM 104.003906 1554485926.3743
MEM 104.003906 1554485926.4819
MEM 104.003906 1554485926.5894
MEM 104.003906 1554485926.6971
MEM 104.003906 1554485926.7987
MEM 104.003906 1554485926.9029
MEM 104.003906 1554485927.0105
MEM 104.003906 1554485927.1182
MEM 104.003906 1554485927.2258
MEM 104.003906 1554485927.3300
MEM 104.003906 1554485927.4376
MEM 104.003906 1554485927.5452
MEM 104.003906 1554485927.6529
MEM 104.003906 1554485927.7531
MEM 104.003906 1554485927.8572
MEM 104.003906 1554485927.9649
MEM 104.003906 1554485928.0725
MEM 104.003906 1554485928.1802
MEM 104.003906 1554485928.2877
MEM 104.003906 1554485928.3954
MEM 104.003906 1554485928.5030
MEM 104.003906 1554485928.6106
MEM 104.003906 1554485928.7183
MEM 104.003906 1554485928.8225
MEM 104.003906 1554485928.9302
MEM 104.003906 1554485929.0377
MEM 104.003906 1554485929.1453
MEM 104.003906 1554485929.2530
MEM 104.003906 1554485929.3531
MEM 104.003906 1554485929.4608
MEM 104.003906 1554485929.5684
MEM 104.003906 1554485929.6761
MEM 104.003906 1554485929.7797
MEM 104.003906 1554485929.8878
MEM 104.003906 1554485929.9955
MEM 104.003906 1554485930.1031
MEM 104.003906 1554485930.2108
MEM 104.003906 1554485930.3229
MEM 104.003906 1554485930.4305
MEM 104.003906 1554485930.5381
MEM 104.003906 1554485930.6457
MEM 104.003906 1554485930.7533
MEM 104.003906 1554485930.8580
MEM 104.003906 1554485930.9657
MEM 104.003906 1554485931.0733
MEM 104.003906 1554485931.1809
MEM 104.003906 1554485931.2885
MEM 104.003906 1554485931.3892
MEM 104.003906 1554485931.4968
MEM 104.003906 1554485931.6045
MEM 104.003906 1554485931.7121
MEM 104.003906 1554485931.8217
MEM 104.003906 1554485931.9294
MEM 104.003906 1554485932.0371
MEM 104.003906 1554485932.1447
MEM 104.019531 1554485932.2523
MEM 103.273438 1554485932.3524
