CMDLINE c:\programdata\anaconda3\python.exe mem_test.py
MEM 110.285156 1554482743.3479
MEM 110.285156 1554482743.4479
MEM 110.285156 1554482743.5479
MEM 110.285156 1554482743.6479
MEM 110.285156 1554482743.7480
MEM 110.285156 1554482743.8480
MEM 110.285156 1554482743.9480
MEM 110.285156 1554482744.0480
MEM 110.285156 1554482744.1481
MEM 110.285156 1554482744.2481
MEM 110.285156 1554482744.3481
MEM 110.285156 1554482744.4481
MEM 110.285156 1554482744.5481
MEM 110.285156 1554482744.6482
MEM 110.285156 1554482744.7482
MEM 110.285156 1554482744.8482
MEM 110.285156 1554482744.9482
MEM 110.285156 1554482745.0483
MEM 110.285156 1554482745.1483
MEM 110.285156 1554482745.2483
MEM 110.285156 1554482745.3483
MEM 110.285156 1554482745.4483
MEM 110.285156 1554482745.5484
MEM 110.285156 1554482745.6484
MEM 110.285156 1554482745.7484
MEM 110.285156 1554482745.8484
MEM 110.285156 1554482745.9485
MEM 110.285156 1554482746.0485
MEM 110.285156 1554482746.1485
MEM 110.285156 1554482746.2485
MEM 110.285156 1554482746.3486
MEM 110.285156 1554482746.4486
MEM 110.285156 1554482746.5486
MEM 110.285156 1554482746.6486
MEM 110.285156 1554482746.7486
MEM 110.285156 1554482746.8487
MEM 110.285156 1554482746.9487
MEM 110.285156 1554482747.0487
MEM 110.285156 1554482747.1487
MEM 110.285156 1554482747.2488
MEM 110.285156 1554482747.3488
MEM 110.285156 1554482747.4488
MEM 110.285156 1554482747.5488
MEM 110.285156 1554482747.6488
MEM 110.285156 1554482747.7489
MEM 110.285156 1554482747.8489
MEM 110.285156 1554482747.9489
MEM 110.285156 1554482748.0489
MEM 110.285156 1554482748.1490
MEM 110.285156 1554482748.2490
MEM 110.285156 1554482748.3490
MEM 110.285156 1554482748.4490
MEM 110.285156 1554482748.5490
MEM 110.285156 1554482748.6491
MEM 110.285156 1554482748.7491
MEM 110.285156 1554482748.8491
MEM 110.285156 1554482748.9491
MEM 110.285156 1554482749.0492
MEM 110.285156 1554482749.1492
MEM 110.285156 1554482749.2492
MEM 110.285156 1554482749.3492
MEM 110.285156 1554482749.4493
MEM 110.285156 1554482749.5493
MEM 110.285156 1554482749.6493
MEM 110.285156 1554482749.7493
MEM 110.285156 1554482749.8493
MEM 110.285156 1554482749.9494
MEM 110.285156 1554482750.0494
MEM 110.285156 1554482750.1494
MEM 110.285156 1554482750.2494
MEM 110.285156 1554482750.3495
MEM 110.285156 1554482750.4495
MEM 110.285156 1554482750.5495
MEM 110.285156 1554482750.6495
MEM 110.285156 1554482750.7495
MEM 110.285156 1554482750.8496
MEM 110.285156 1554482750.9496
MEM 110.285156 1554482751.0496
MEM 110.285156 1554482751.1496
MEM 110.285156 1554482751.2497
MEM 110.285156 1554482751.3497
MEM 110.285156 1554482751.4497
MEM 110.285156 1554482751.5497
MEM 110.347656 1554482751.6497
MEM 110.347656 1554482751.7498
MEM 110.347656 1554482751.8498
MEM 110.347656 1554482751.9498
MEM 110.347656 1554482752.0498
MEM 110.347656 1554482752.1499
MEM 110.347656 1554482752.2499
MEM 110.347656 1554482752.3499
MEM 110.347656 1554482752.4499
MEM 110.351562 1554482752.5500
MEM 110.359375 1554482752.6500
MEM 110.359375 1554482752.7500
MEM 110.359375 1554482752.8500
MEM 110.359375 1554482752.9500
MEM 110.363281 1554482753.0501
MEM 110.363281 1554482753.1501
MEM 110.367188 1554482753.2501
MEM 110.367188 1554482753.3501
MEM 110.371094 1554482753.4502
MEM 110.414062 1554482753.5502
MEM 110.414062 1554482753.6502
MEM 110.414062 1554482753.7502
MEM 110.414062 1554482753.8502
MEM 110.414062 1554482753.9503
MEM 110.414062 1554482754.0503
MEM 110.414062 1554482754.1503
MEM 110.414062 1554482754.2503
MEM 110.414062 1554482754.3504
MEM 110.414062 1554482754.4504
MEM 110.414062 1554482754.5504
MEM 110.414062 1554482754.6504
MEM 110.414062 1554482754.7504
MEM 110.414062 1554482754.8505
MEM 110.414062 1554482754.9505
MEM 110.414062 1554482755.0505
MEM 110.414062 1554482755.1505
MEM 110.414062 1554482755.2506
MEM 110.414062 1554482755.3506
MEM 110.414062 1554482755.4506
MEM 110.414062 1554482755.5506
MEM 110.414062 1554482755.6507
MEM 110.414062 1554482755.7507
MEM 110.414062 1554482755.8507
MEM 110.414062 1554482755.9507
MEM 110.414062 1554482756.0507
MEM 110.414062 1554482756.1508
MEM 110.414062 1554482756.2508
MEM 110.414062 1554482756.3508
MEM 110.414062 1554482756.4508
MEM 110.414062 1554482756.5509
MEM 110.414062 1554482756.6509
MEM 110.414062 1554482756.7509
MEM 110.414062 1554482756.8509
MEM 110.414062 1554482756.9509
MEM 110.414062 1554482757.0510
MEM 110.414062 1554482757.1510
MEM 110.421875 1554482757.2510
MEM 110.421875 1554482757.3510
MEM 110.421875 1554482757.4511
MEM 110.429688 1554482757.5511
MEM 110.429688 1554482757.6511
MEM 110.429688 1554482757.7511
MEM 110.429688 1554482757.8512
MEM 110.429688 1554482757.9512
MEM 110.429688 1554482758.0512
MEM 110.429688 1554482758.1512
MEM 110.429688 1554482758.2512
MEM 110.429688 1554482758.3513
MEM 110.429688 1554482758.4513
MEM 110.429688 1554482758.5513
MEM 110.429688 1554482758.6513
MEM 110.429688 1554482758.7514
MEM 110.429688 1554482758.8514
MEM 110.429688 1554482758.9514
MEM 110.429688 1554482759.0514
MEM 110.429688 1554482759.1514
MEM 110.429688 1554482759.2515
MEM 110.429688 1554482759.3515
MEM 110.429688 1554482759.4515
MEM 110.429688 1554482759.5515
MEM 110.429688 1554482759.6516
MEM 110.429688 1554482759.7516
MEM 110.429688 1554482759.8516
MEM 110.429688 1554482759.9516
MEM 110.429688 1554482760.0516
MEM 110.429688 1554482760.1517
MEM 110.429688 1554482760.2517
MEM 110.429688 1554482760.3517
MEM 110.429688 1554482760.4517
MEM 110.429688 1554482760.5518
MEM 110.433594 1554482760.6518
MEM 110.433594 1554482760.7518
MEM 110.433594 1554482760.8518
MEM 110.433594 1554482760.9519
MEM 110.433594 1554482761.0519
MEM 110.433594 1554482761.1519
MEM 110.433594 1554482761.2519
MEM 110.433594 1554482761.3519
MEM 110.433594 1554482761.4520
MEM 110.433594 1554482761.5520
MEM 110.433594 1554482761.6520
MEM 110.433594 1554482761.7520
MEM 110.433594 1554482761.8520
MEM 110.433594 1554482761.9521
MEM 110.433594 1554482762.0521
MEM 110.433594 1554482762.1521
MEM 110.433594 1554482762.2521
MEM 110.433594 1554482762.3522
MEM 110.433594 1554482762.4522
MEM 110.433594 1554482762.5522
MEM 110.433594 1554482762.6522
MEM 110.433594 1554482762.7523
MEM 110.433594 1554482762.8523
MEM 110.445312 1554482762.9523
MEM 110.445312 1554482763.0523
MEM 110.449219 1554482763.1530
MEM 106.761719 1554482763.2530
