CMDLINE c:\programdata\anaconda3\python.exe mem_test.py
MEM 149.898438 1554314129.2126
MEM 149.898438 1554314129.3126
MEM 149.898438 1554314129.4126
MEM 149.898438 1554314129.5126
MEM 149.898438 1554314129.6127
MEM 149.898438 1554314129.7127
MEM 149.992188 1554314129.8127
MEM 149.992188 1554314129.9127
MEM 149.992188 1554314130.0128
MEM 149.992188 1554314130.1128
MEM 149.996094 1554314130.2128
MEM 150.023438 1554314130.3128
MEM 150.031250 1554314130.4128
MEM 150.031250 1554314130.5129
MEM 150.031250 1554314130.6129
MEM 150.031250 1554314130.7129
MEM 150.031250 1554314130.8129
MEM 150.031250 1554314130.9130
MEM 150.031250 1554314131.0130
MEM 150.031250 1554314131.1130
MEM 150.035156 1554314131.2130
MEM 150.035156 1554314131.3130
MEM 150.035156 1554314131.4131
MEM 150.035156 1554314131.5131
MEM 150.035156 1554314131.6131
MEM 150.035156 1554314131.7131
MEM 150.035156 1554314131.8132
MEM 150.035156 1554314131.9132
MEM 150.035156 1554314132.0132
MEM 150.035156 1554314132.1132
MEM 150.035156 1554314132.2133
MEM 150.035156 1554314132.3133
MEM 150.035156 1554314132.4133
MEM 150.035156 1554314132.5133
MEM 150.035156 1554314132.6133
MEM 150.035156 1554314132.7134
MEM 150.035156 1554314132.8134
MEM 150.035156 1554314132.9134
MEM 150.035156 1554314133.0134
MEM 150.035156 1554314133.1135
MEM 150.035156 1554314133.2135
MEM 150.035156 1554314133.3135
MEM 150.035156 1554314133.4135
MEM 150.035156 1554314133.5135
MEM 150.035156 1554314133.6136
MEM 150.035156 1554314133.7136
MEM 150.035156 1554314133.8136
MEM 150.035156 1554314133.9136
MEM 150.035156 1554314134.0137
MEM 150.035156 1554314134.1137
MEM 150.035156 1554314134.2137
MEM 150.035156 1554314134.3137
MEM 150.035156 1554314134.4137
MEM 150.035156 1554314134.5138
MEM 150.035156 1554314134.6138
MEM 150.035156 1554314134.7138
MEM 150.035156 1554314134.8138
MEM 150.035156 1554314134.9139
MEM 150.035156 1554314135.0139
MEM 150.035156 1554314135.1139
MEM 150.035156 1554314135.2139
MEM 150.035156 1554314135.3140
MEM 150.035156 1554314135.4140
MEM 150.035156 1554314135.5140
MEM 150.035156 1554314135.6140
MEM 150.035156 1554314135.7140
MEM 150.035156 1554314135.8141
MEM 150.035156 1554314135.9141
MEM 150.035156 1554314136.0141
MEM 150.035156 1554314136.1141
MEM 150.035156 1554314136.2142
MEM 150.035156 1554314136.3142
MEM 150.035156 1554314136.4142
MEM 150.035156 1554314136.5142
MEM 150.035156 1554314136.6142
MEM 150.035156 1554314136.7143
MEM 150.035156 1554314136.8143
MEM 150.035156 1554314136.9143
MEM 150.035156 1554314137.0143
MEM 150.035156 1554314137.1144
MEM 150.035156 1554314137.2144
MEM 150.035156 1554314137.3144
MEM 150.035156 1554314137.4144
MEM 150.035156 1554314137.5144
MEM 150.035156 1554314137.6145
MEM 150.035156 1554314137.7145
MEM 150.035156 1554314137.8145
MEM 150.035156 1554314137.9145
MEM 150.035156 1554314138.0146
MEM 150.035156 1554314138.1146
MEM 150.035156 1554314138.2146
MEM 150.035156 1554314138.3146
MEM 150.035156 1554314138.4147
MEM 150.035156 1554314138.5147
MEM 150.035156 1554314138.6147
MEM 150.035156 1554314138.7147
MEM 150.035156 1554314138.8147
MEM 150.035156 1554314138.9148
MEM 150.035156 1554314139.0148
MEM 150.035156 1554314139.1148
MEM 150.035156 1554314139.2148
MEM 150.035156 1554314139.3149
MEM 150.035156 1554314139.4149
MEM 150.035156 1554314139.5149
MEM 150.035156 1554314139.6149
MEM 150.035156 1554314139.7149
MEM 150.035156 1554314139.8150
MEM 150.035156 1554314139.9150
MEM 150.035156 1554314140.0150
MEM 150.035156 1554314140.1150
MEM 150.035156 1554314140.2151
MEM 150.035156 1554314140.3151
MEM 150.035156 1554314140.4151
MEM 150.035156 1554314140.5151
MEM 150.035156 1554314140.6152
MEM 150.035156 1554314140.7152
MEM 150.035156 1554314140.8152
MEM 150.035156 1554314140.9152
MEM 150.035156 1554314141.0152
MEM 150.035156 1554314141.1153
MEM 150.035156 1554314141.2153
MEM 150.035156 1554314141.3153
MEM 150.035156 1554314141.4153
MEM 150.039062 1554314141.5154
MEM 150.039062 1554314141.6154
MEM 150.039062 1554314141.7154
MEM 150.039062 1554314141.8154
MEM 150.039062 1554314141.9154
MEM 150.039062 1554314142.0155
MEM 150.039062 1554314142.1155
MEM 150.039062 1554314142.2155
MEM 150.039062 1554314142.3155
MEM 150.039062 1554314142.4155
MEM 150.039062 1554314142.5156
MEM 150.039062 1554314142.6156
MEM 150.039062 1554314142.7156
MEM 150.039062 1554314142.8156
MEM 150.039062 1554314142.9157
MEM 150.039062 1554314143.0157
MEM 150.039062 1554314143.1157
MEM 150.039062 1554314143.2157
MEM 150.039062 1554314143.3158
MEM 150.039062 1554314143.4158
MEM 150.054688 1554314143.5158
MEM 150.054688 1554314143.6158
MEM 150.054688 1554314143.7158
MEM 150.054688 1554314143.8159
MEM 150.054688 1554314143.9159
MEM 150.054688 1554314144.0159
MEM 150.054688 1554314144.1159
MEM 150.054688 1554314144.2160
MEM 150.054688 1554314144.3160
MEM 150.054688 1554314144.4160
MEM 150.054688 1554314144.5160
MEM 150.054688 1554314144.6160
MEM 150.054688 1554314144.7161
MEM 150.054688 1554314144.8161
MEM 150.054688 1554314144.9161
MEM 150.054688 1554314145.0161
MEM 150.054688 1554314145.1162
MEM 150.054688 1554314145.2162
MEM 150.054688 1554314145.3162
MEM 150.054688 1554314145.4162
MEM 150.054688 1554314145.5162
MEM 150.054688 1554314145.6163
MEM 150.054688 1554314145.7163
MEM 150.054688 1554314145.8163
MEM 150.054688 1554314145.9163
MEM 150.054688 1554314146.0164
MEM 150.054688 1554314146.1164
MEM 150.054688 1554314146.2164
MEM 150.054688 1554314146.3164
MEM 150.054688 1554314146.4165
MEM 150.054688 1554314146.5165
MEM 150.054688 1554314146.6165
MEM 150.054688 1554314146.7165
MEM 150.054688 1554314146.8165
MEM 150.054688 1554314146.9166
MEM 150.054688 1554314147.0166
MEM 150.054688 1554314147.1166
MEM 150.054688 1554314147.2166
MEM 150.054688 1554314147.3167
MEM 150.054688 1554314147.4167
MEM 150.054688 1554314147.5167
MEM 150.054688 1554314147.6167
MEM 150.054688 1554314147.7167
MEM 150.054688 1554314147.8168
MEM 150.054688 1554314147.9168
MEM 150.054688 1554314148.0168
MEM 150.054688 1554314148.1168
MEM 150.054688 1554314148.2169
MEM 150.054688 1554314148.3169
MEM 150.054688 1554314148.4169
MEM 150.054688 1554314148.5169
MEM 150.054688 1554314148.6169
MEM 150.054688 1554314148.7170
MEM 150.054688 1554314148.8170
MEM 150.054688 1554314148.9170
MEM 150.054688 1554314149.0170
MEM 150.054688 1554314149.1171
MEM 150.054688 1554314149.2171
MEM 150.054688 1554314149.3171
MEM 150.054688 1554314149.4171
MEM 150.054688 1554314149.5172
MEM 150.054688 1554314149.6172
MEM 150.054688 1554314149.7172
MEM 150.054688 1554314149.8172
MEM 150.054688 1554314149.9172
MEM 150.054688 1554314150.0173
MEM 150.054688 1554314150.1173
MEM 150.054688 1554314150.2173
MEM 150.054688 1554314150.3173
MEM 150.054688 1554314150.4174
MEM 150.054688 1554314150.5174
MEM 150.054688 1554314150.6174
MEM 150.054688 1554314150.7174
MEM 150.054688 1554314150.8175
MEM 150.054688 1554314150.9175
MEM 150.054688 1554314151.0175
MEM 150.054688 1554314151.1175
MEM 150.054688 1554314151.2175
MEM 150.054688 1554314151.3176
MEM 150.054688 1554314151.4176
MEM 150.101562 1554314151.5176
MEM 150.101562 1554314151.6176
MEM 150.101562 1554314151.7177
MEM 150.101562 1554314151.8177
MEM 150.101562 1554314151.9177
MEM 150.101562 1554314152.0177
MEM 150.101562 1554314152.1177
MEM 150.101562 1554314152.2178
MEM 150.101562 1554314152.3178
MEM 150.101562 1554314152.4178
MEM 150.101562 1554314152.5178
MEM 150.101562 1554314152.6179
MEM 150.101562 1554314152.7179
MEM 150.101562 1554314152.8179
MEM 150.101562 1554314152.9179
MEM 150.109375 1554314153.0180
MEM 150.109375 1554314153.1180
MEM 150.109375 1554314153.2180
MEM 150.109375 1554314153.3180
MEM 150.109375 1554314153.4180
MEM 150.109375 1554314153.5181
MEM 150.109375 1554314153.6181
MEM 150.109375 1554314153.7181
MEM 150.109375 1554314153.8181
MEM 150.109375 1554314153.9181
MEM 150.109375 1554314154.0182
MEM 150.109375 1554314154.1182
MEM 150.109375 1554314154.2182
MEM 150.109375 1554314154.3182
MEM 150.109375 1554314154.4183
MEM 150.109375 1554314154.5183
MEM 150.109375 1554314154.6183
MEM 150.109375 1554314154.7183
MEM 150.109375 1554314154.8183
MEM 150.109375 1554314154.9184
MEM 150.109375 1554314155.0184
MEM 150.109375 1554314155.1184
MEM 150.109375 1554314155.2184
MEM 150.109375 1554314155.3185
MEM 150.109375 1554314155.4185
MEM 150.109375 1554314155.5185
MEM 150.109375 1554314155.6185
MEM 150.109375 1554314155.7186
MEM 150.109375 1554314155.8186
MEM 150.109375 1554314155.9186
MEM 150.109375 1554314156.0186
MEM 150.109375 1554314156.1186
MEM 150.109375 1554314156.2187
MEM 150.109375 1554314156.3187
MEM 150.109375 1554314156.4187
MEM 150.109375 1554314156.5187
MEM 150.109375 1554314156.6188
MEM 150.109375 1554314156.7188
MEM 150.109375 1554314156.8188
MEM 150.109375 1554314156.9188
MEM 150.109375 1554314157.0189
MEM 150.109375 1554314157.1189
MEM 150.109375 1554314157.2189
MEM 150.109375 1554314157.3189
MEM 150.109375 1554314157.4189
MEM 150.109375 1554314157.5190
MEM 150.109375 1554314157.6190
MEM 150.109375 1554314157.7190
MEM 150.109375 1554314157.8190
MEM 150.109375 1554314157.9191
MEM 150.109375 1554314158.0191
MEM 150.109375 1554314158.1191
MEM 150.109375 1554314158.2191
MEM 150.109375 1554314158.3192
MEM 150.109375 1554314158.4192
MEM 150.109375 1554314158.5192
MEM 150.109375 1554314158.6192
MEM 150.109375 1554314158.7192
MEM 150.109375 1554314158.8193
MEM 150.109375 1554314158.9193
MEM 150.109375 1554314159.0193
MEM 150.109375 1554314159.1193
MEM 150.109375 1554314159.2194
MEM 150.109375 1554314159.3194
MEM 150.109375 1554314159.4194
MEM 150.109375 1554314159.5194
MEM 150.109375 1554314159.6194
MEM 150.109375 1554314159.7195
MEM 150.109375 1554314159.8195
MEM 150.109375 1554314159.9195
MEM 150.109375 1554314160.0195
MEM 150.109375 1554314160.1196
MEM 150.109375 1554314160.2196
MEM 150.109375 1554314160.3196
MEM 150.109375 1554314160.4196
MEM 150.109375 1554314160.5196
MEM 150.109375 1554314160.6197
MEM 150.109375 1554314160.7197
MEM 150.109375 1554314160.8197
MEM 150.109375 1554314160.9197
MEM 150.109375 1554314161.0198
MEM 150.109375 1554314161.1198
MEM 150.109375 1554314161.2198
MEM 150.109375 1554314161.3198
MEM 150.109375 1554314161.4198
MEM 150.109375 1554314161.5199
MEM 150.109375 1554314161.6199
MEM 150.109375 1554314161.7199
MEM 150.109375 1554314161.8199
MEM 150.109375 1554314161.9200
MEM 150.109375 1554314162.0200
MEM 150.109375 1554314162.1200
MEM 150.109375 1554314162.2200
MEM 150.109375 1554314162.3201
MEM 150.109375 1554314162.4201
MEM 150.109375 1554314162.5201
MEM 150.109375 1554314162.6201
MEM 150.109375 1554314162.7201
MEM 150.109375 1554314162.8202
MEM 150.109375 1554314162.9202
MEM 150.109375 1554314163.0202
MEM 150.109375 1554314163.1202
MEM 150.109375 1554314163.2203
MEM 150.109375 1554314163.3203
MEM 150.109375 1554314163.4203
MEM 150.109375 1554314163.5203
MEM 150.109375 1554314163.6203
MEM 150.109375 1554314163.7204
MEM 150.109375 1554314163.8204
MEM 150.109375 1554314163.9204
MEM 150.109375 1554314164.0204
MEM 150.109375 1554314164.1205
MEM 150.109375 1554314164.2205
MEM 150.109375 1554314164.3205
MEM 150.109375 1554314164.4205
MEM 150.109375 1554314164.5206
MEM 150.109375 1554314164.6206
MEM 150.109375 1554314164.7206
MEM 150.109375 1554314164.8206
MEM 150.109375 1554314164.9206
MEM 150.109375 1554314165.0207
MEM 150.109375 1554314165.1207
MEM 150.109375 1554314165.2207
MEM 150.109375 1554314165.3207
MEM 150.109375 1554314165.4208
MEM 150.109375 1554314165.5208
MEM 150.109375 1554314165.6208
MEM 150.109375 1554314165.7208
MEM 150.109375 1554314165.8208
MEM 150.109375 1554314165.9209
MEM 150.109375 1554314166.0209
MEM 150.109375 1554314166.1209
MEM 150.109375 1554314166.2209
MEM 150.109375 1554314166.3210
MEM 150.109375 1554314166.4210
MEM 150.109375 1554314166.5210
MEM 150.109375 1554314166.6210
MEM 150.109375 1554314166.7210
MEM 150.109375 1554314166.8211
MEM 150.109375 1554314166.9211
MEM 150.109375 1554314167.0211
MEM 150.109375 1554314167.1211
MEM 150.109375 1554314167.2212
MEM 150.109375 1554314167.3212
MEM 150.109375 1554314167.4212
MEM 150.109375 1554314167.5212
MEM 150.109375 1554314167.6212
MEM 150.109375 1554314167.7213
MEM 150.109375 1554314167.8213
MEM 150.109375 1554314167.9213
MEM 150.109375 1554314168.0213
MEM 150.109375 1554314168.1214
MEM 150.109375 1554314168.2214
MEM 150.109375 1554314168.3214
MEM 150.109375 1554314168.4214
MEM 150.109375 1554314168.5214
MEM 150.109375 1554314168.6215
MEM 150.109375 1554314168.7215
MEM 150.109375 1554314168.8215
MEM 150.109375 1554314168.9215
MEM 150.109375 1554314169.0216
MEM 150.109375 1554314169.1216
MEM 150.109375 1554314169.2216
MEM 150.109375 1554314169.3216
MEM 150.109375 1554314169.4217
MEM 150.109375 1554314169.5217
MEM 150.109375 1554314169.6217
MEM 150.109375 1554314169.7217
MEM 150.109375 1554314169.8217
MEM 150.109375 1554314169.9218
MEM 150.109375 1554314170.0218
MEM 150.109375 1554314170.1218
MEM 150.109375 1554314170.2218
MEM 150.109375 1554314170.3219
MEM 150.109375 1554314170.4219
MEM 150.109375 1554314170.5219
MEM 150.109375 1554314170.6219
MEM 150.109375 1554314170.7219
MEM 150.109375 1554314170.8220
MEM 150.109375 1554314170.9220
MEM 150.109375 1554314171.0220
MEM 150.109375 1554314171.1220
MEM 150.109375 1554314171.2221
MEM 150.109375 1554314171.3221
MEM 150.109375 1554314171.4221
MEM 150.109375 1554314171.5221
MEM 150.109375 1554314171.6222
MEM 150.109375 1554314171.7222
MEM 150.109375 1554314171.8222
MEM 150.109375 1554314171.9222
MEM 150.109375 1554314172.0222
MEM 150.109375 1554314172.1223
MEM 150.109375 1554314172.2223
MEM 150.109375 1554314172.3223
MEM 150.109375 1554314172.4223
MEM 150.109375 1554314172.5224
MEM 150.109375 1554314172.6224
MEM 150.109375 1554314172.7224
MEM 150.109375 1554314172.8224
MEM 150.109375 1554314172.9225
MEM 150.109375 1554314173.0225
MEM 150.109375 1554314173.1225
MEM 150.109375 1554314173.2225
MEM 150.109375 1554314173.3225
MEM 150.109375 1554314173.4226
MEM 150.109375 1554314173.5226
MEM 150.109375 1554314173.6226
MEM 150.109375 1554314173.7226
MEM 150.109375 1554314173.8226
MEM 150.109375 1554314173.9227
MEM 150.109375 1554314174.0227
MEM 150.109375 1554314174.1227
MEM 150.109375 1554314174.2227
MEM 150.109375 1554314174.3228
MEM 150.109375 1554314174.4228
MEM 150.109375 1554314174.5228
MEM 150.109375 1554314174.6228
MEM 150.109375 1554314174.7228
MEM 150.109375 1554314174.8229
MEM 150.109375 1554314174.9229
MEM 150.109375 1554314175.0229
MEM 150.109375 1554314175.1229
MEM 150.109375 1554314175.2230
MEM 150.109375 1554314175.3230
MEM 150.109375 1554314175.4230
MEM 150.109375 1554314175.5230
MEM 150.109375 1554314175.6231
MEM 150.109375 1554314175.7231
MEM 150.109375 1554314175.8231
MEM 150.109375 1554314175.9231
MEM 150.109375 1554314176.0231
MEM 150.109375 1554314176.1232
MEM 150.109375 1554314176.2232
MEM 150.109375 1554314176.3232
MEM 150.109375 1554314176.4232
MEM 150.109375 1554314176.5233
MEM 150.109375 1554314176.6233
MEM 150.109375 1554314176.7233
MEM 150.109375 1554314176.8233
MEM 150.109375 1554314176.9233
MEM 150.109375 1554314177.0234
MEM 150.109375 1554314177.1234
MEM 150.109375 1554314177.2234
MEM 150.109375 1554314177.3234
MEM 150.109375 1554314177.4235
MEM 150.109375 1554314177.5235
MEM 150.109375 1554314177.6235
MEM 150.109375 1554314177.7235
MEM 150.109375 1554314177.8235
MEM 150.109375 1554314177.9236
MEM 150.109375 1554314178.0236
MEM 150.109375 1554314178.1236
MEM 150.109375 1554314178.2236
MEM 150.109375 1554314178.3237
MEM 150.109375 1554314178.4237
MEM 150.109375 1554314178.5237
MEM 150.109375 1554314178.6237
MEM 150.109375 1554314178.7238
MEM 150.109375 1554314178.8238
MEM 150.109375 1554314178.9238
MEM 150.109375 1554314179.0238
MEM 150.109375 1554314179.1238
MEM 150.109375 1554314179.2239
MEM 150.109375 1554314179.3239
MEM 150.109375 1554314179.4239
MEM 150.109375 1554314179.5239
MEM 150.109375 1554314179.6240
MEM 150.109375 1554314179.7240
MEM 150.109375 1554314179.8240
MEM 150.109375 1554314179.9240
MEM 150.109375 1554314180.0241
MEM 150.109375 1554314180.1241
MEM 150.109375 1554314180.2241
MEM 150.109375 1554314180.3241
MEM 150.109375 1554314180.4241
MEM 150.109375 1554314180.5242
MEM 150.109375 1554314180.6242
MEM 150.109375 1554314180.7242
MEM 150.109375 1554314180.8242
MEM 150.109375 1554314180.9243
MEM 150.109375 1554314181.0243
MEM 150.109375 1554314181.1243
MEM 150.109375 1554314181.2243
MEM 150.109375 1554314181.3243
MEM 150.046875 1554314181.4244
MEM 150.046875 1554314181.5244
MEM 150.046875 1554314181.6244
MEM 150.046875 1554314181.7244
MEM 150.046875 1554314181.8245
MEM 150.046875 1554314181.9245
MEM 150.046875 1554314182.0245
MEM 150.046875 1554314182.1245
MEM 150.046875 1554314182.2246
MEM 150.046875 1554314182.3246
MEM 150.046875 1554314182.4246
MEM 150.046875 1554314182.5246
MEM 150.046875 1554314182.6246
MEM 150.046875 1554314182.7247
MEM 150.046875 1554314182.8247
MEM 150.046875 1554314182.9247
MEM 150.046875 1554314183.0247
MEM 150.046875 1554314183.1248
MEM 150.046875 1554314183.2248
MEM 150.046875 1554314183.3248
MEM 150.046875 1554314183.4248
MEM 150.046875 1554314183.5248
MEM 150.046875 1554314183.6249
MEM 150.046875 1554314183.7249
MEM 150.046875 1554314183.8249
MEM 150.046875 1554314183.9249
MEM 150.046875 1554314184.0250
MEM 150.046875 1554314184.1250
MEM 150.046875 1554314184.2250
MEM 150.046875 1554314184.3250
MEM 150.046875 1554314184.4251
MEM 150.046875 1554314184.5251
MEM 150.046875 1554314184.6251
MEM 150.046875 1554314184.7251
MEM 150.046875 1554314184.8251
MEM 150.046875 1554314184.9252
MEM 150.046875 1554314185.0252
MEM 150.046875 1554314185.1252
MEM 150.046875 1554314185.2252
MEM 150.046875 1554314185.3253
MEM 150.046875 1554314185.4253
MEM 150.046875 1554314185.5253
MEM 150.046875 1554314185.6253
MEM 150.046875 1554314185.7253
MEM 150.046875 1554314185.8254
MEM 150.046875 1554314185.9254
MEM 150.046875 1554314186.0254
MEM 150.046875 1554314186.1254
MEM 150.046875 1554314186.2255
MEM 150.046875 1554314186.3255
MEM 150.046875 1554314186.4255
MEM 150.046875 1554314186.5255
MEM 150.050781 1554314186.6255
MEM 150.050781 1554314186.7256
MEM 150.050781 1554314186.8256
MEM 150.050781 1554314186.9256
MEM 150.050781 1554314187.0256
MEM 150.050781 1554314187.1257
MEM 150.050781 1554314187.2257
MEM 150.050781 1554314187.3257
MEM 150.050781 1554314187.4257
MEM 150.050781 1554314187.5258
MEM 150.050781 1554314187.6258
MEM 150.050781 1554314187.7258
MEM 150.050781 1554314187.8258
MEM 150.050781 1554314187.9258
MEM 150.050781 1554314188.0259
MEM 150.050781 1554314188.1259
MEM 150.050781 1554314188.2259
MEM 150.050781 1554314188.3259
MEM 150.050781 1554314188.4260
MEM 150.050781 1554314188.5260
MEM 150.050781 1554314188.6260
MEM 150.050781 1554314188.7260
MEM 150.050781 1554314188.8260
MEM 150.050781 1554314188.9261
MEM 150.050781 1554314189.0261
MEM 150.050781 1554314189.1261
MEM 150.050781 1554314189.2261
MEM 150.050781 1554314189.3261
MEM 150.050781 1554314189.4262
MEM 150.050781 1554314189.5262
MEM 150.050781 1554314189.6262
MEM 150.050781 1554314189.7262
MEM 150.050781 1554314189.8263
MEM 150.050781 1554314189.9263
MEM 150.050781 1554314190.0263
MEM 150.050781 1554314190.1263
MEM 150.050781 1554314190.2264
MEM 150.050781 1554314190.3264
MEM 150.050781 1554314190.4264
MEM 150.050781 1554314190.5264
MEM 150.050781 1554314190.6264
MEM 150.050781 1554314190.7265
MEM 150.050781 1554314190.8265
MEM 150.050781 1554314190.9265
MEM 150.050781 1554314191.0265
MEM 150.050781 1554314191.1266
MEM 150.050781 1554314191.2266
MEM 150.050781 1554314191.3266
MEM 150.050781 1554314191.4266
MEM 150.050781 1554314191.5266
MEM 150.050781 1554314191.6267
MEM 150.050781 1554314191.7267
MEM 150.050781 1554314191.8267
MEM 150.050781 1554314191.9267
MEM 150.050781 1554314192.0268
MEM 150.050781 1554314192.1268
MEM 150.050781 1554314192.2268
MEM 150.050781 1554314192.3268
MEM 150.050781 1554314192.4269
MEM 150.050781 1554314192.5269
MEM 150.050781 1554314192.6269
MEM 150.050781 1554314192.7269
MEM 150.050781 1554314192.8269
MEM 150.050781 1554314192.9270
MEM 150.050781 1554314193.0270
MEM 150.050781 1554314193.1270
MEM 150.050781 1554314193.2270
MEM 150.050781 1554314193.3271
MEM 150.050781 1554314193.4271
MEM 150.050781 1554314193.5271
MEM 150.050781 1554314193.6271
MEM 150.050781 1554314193.7271
MEM 150.050781 1554314193.8272
MEM 150.050781 1554314193.9272
MEM 150.050781 1554314194.0272
MEM 150.050781 1554314194.1272
MEM 150.050781 1554314194.2273
MEM 150.050781 1554314194.3273
MEM 150.050781 1554314194.4273
MEM 150.050781 1554314194.5273
MEM 150.050781 1554314194.6274
MEM 150.050781 1554314194.7274
MEM 150.050781 1554314194.8274
MEM 150.050781 1554314194.9274
MEM 150.050781 1554314195.0274
MEM 150.050781 1554314195.1275
MEM 150.050781 1554314195.2275
MEM 150.050781 1554314195.3275
MEM 150.050781 1554314195.4275
MEM 150.050781 1554314195.5276
MEM 150.050781 1554314195.6276
MEM 150.050781 1554314195.7276
MEM 150.050781 1554314195.8276
MEM 150.050781 1554314195.9276
MEM 150.050781 1554314196.0277
MEM 150.050781 1554314196.1277
MEM 150.050781 1554314196.2277
MEM 150.050781 1554314196.3277
MEM 150.050781 1554314196.4278
MEM 150.050781 1554314196.5278
MEM 150.050781 1554314196.6278
MEM 150.050781 1554314196.7278
MEM 150.050781 1554314196.8279
MEM 150.050781 1554314196.9279
MEM 150.050781 1554314197.0279
MEM 150.050781 1554314197.1279
MEM 150.050781 1554314197.2279
MEM 150.050781 1554314197.3280
MEM 150.050781 1554314197.4280
MEM 150.050781 1554314197.5280
MEM 150.050781 1554314197.6280
MEM 150.050781 1554314197.7280
MEM 150.050781 1554314197.8281
MEM 150.050781 1554314197.9281
MEM 150.050781 1554314198.0281
MEM 150.050781 1554314198.1281
MEM 150.050781 1554314198.2282
MEM 150.050781 1554314198.3282
MEM 150.050781 1554314198.4282
MEM 150.050781 1554314198.5282
MEM 150.050781 1554314198.6283
MEM 150.050781 1554314198.7283
MEM 150.050781 1554314198.8283
MEM 150.050781 1554314198.9283
MEM 150.050781 1554314199.0283
MEM 150.050781 1554314199.1284
MEM 150.050781 1554314199.2284
MEM 150.050781 1554314199.3284
MEM 150.050781 1554314199.4284
MEM 150.050781 1554314199.5285
MEM 150.050781 1554314199.6285
MEM 150.050781 1554314199.7285
MEM 150.050781 1554314199.8285
MEM 150.050781 1554314199.9285
MEM 150.050781 1554314200.0286
MEM 150.050781 1554314200.1286
MEM 150.050781 1554314200.2286
MEM 150.050781 1554314200.3286
MEM 150.050781 1554314200.4287
MEM 150.050781 1554314200.5287
MEM 150.050781 1554314200.6287
MEM 150.050781 1554314200.7287
MEM 150.050781 1554314200.8287
MEM 150.050781 1554314200.9288
MEM 150.050781 1554314201.0288
MEM 150.050781 1554314201.1288
MEM 150.050781 1554314201.2288
MEM 150.050781 1554314201.3289
MEM 150.050781 1554314201.4289
MEM 150.050781 1554314201.5289
MEM 150.050781 1554314201.6289
MEM 150.050781 1554314201.7290
MEM 150.050781 1554314201.8290
MEM 150.050781 1554314201.9290
MEM 150.050781 1554314202.0290
MEM 150.050781 1554314202.1291
MEM 150.050781 1554314202.2291
MEM 150.050781 1554314202.3291
MEM 150.050781 1554314202.4291
MEM 150.050781 1554314202.5291
MEM 150.050781 1554314202.6292
MEM 150.050781 1554314202.7292
MEM 150.050781 1554314202.8292
MEM 150.050781 1554314202.9292
MEM 150.050781 1554314203.0293
MEM 150.050781 1554314203.1293
MEM 150.050781 1554314203.2293
